Date,Open,High,Low,Close,Adj Close,Volume
2022-05-27,26947.800781,26996.699219,26731.599609,26781.679688,26781.679688,69300000
2022-05-30,27092.820313,27401.240234,27057.199219,27369.429688,27369.429688,97000000
2022-05-31,27318.089844,27463.330078,27250.699219,27279.800781,27279.800781,141800000
2022-06-01,27295.630859,27482.310547,27295.419922,27457.890625,27457.890625,75800000
2022-06-02,27340.519531,27450.470703,27251.240234,27413.880859,27413.880859,63600000
2022-06-03,27660.619141,27776.330078,27614.859375,27761.570313,27761.570313,63700000
2022-06-06,27549.640625,27979.539063,27523.949219,27915.890625,27915.890625,56800000
2022-06-07,27984.789063,28094.730469,27863.380859,27943.949219,27943.949219,68300000
2022-06-08,28100.259766,28234.289063,28089.779297,28234.289063,28234.289063,78700000
2022-06-09,28189.349609,28389.750000,28189.349609,28246.529297,28246.529297,80300000
2022-06-10,27996.349609,28044.449219,27795.169922,27824.289063,27824.289063,79700000
2022-06-13,27369.660156,27389.300781,26948.220703,26987.439453,26987.439453,71400000
2022-06-14,26555.750000,26657.919922,26357.900391,26629.859375,26629.859375,75000000
2022-06-15,26625.679688,26638.759766,26321.679688,26326.160156,26326.160156,72700000
2022-06-16,26715.519531,26947.699219,26431.199219,26431.199219,26431.199219,67800000
2022-06-17,25988.199219,26072.349609,25720.800781,25963.000000,25963.000000,115200000
2022-06-20,26156.619141,26156.619141,25520.230469,25771.220703,25771.220703,72200000
2022-06-21,26070.919922,26418.839844,25972.279297,26246.310547,26246.310547,65400000
2022-06-22,26441.720703,26462.830078,26149.169922,26149.550781,26149.550781,66400000
2022-06-23,26134.890625,26401.970703,26039.570313,26171.250000,26171.250000,65700000
2022-06-24,26228.419922,26519.160156,26148.560547,26491.970703,26491.970703,72600000
2022-06-27,26741.800781,26938.429688,26665.439453,26871.269531,26871.269531,65800000
2022-06-28,26795.679688,27062.310547,26789.500000,27049.470703,27049.470703,73400000
2022-06-29,26814.230469,26858.679688,26687.470703,26804.599609,26804.599609,101100000
2022-06-30,26753.279297,26753.279297,26324.310547,26393.039063,26393.039063,86100000
2022-07-01,26460.710938,26531.240234,25841.750000,25935.619141,25935.619141,81700000
2022-07-04,26086.779297,26258.859375,25945.830078,26153.810547,26153.810547,68700000
2022-07-05,26386.230469,26532.509766,26294.839844,26423.470703,26423.470703,62800000
2022-07-06,26190.400391,26298.960938,26051.189453,26107.650391,26107.650391,89700000
2022-07-07,26280.939453,26533.650391,26136.990234,26490.529297,26490.529297,80700000
2022-07-08,26623.849609,26881.750000,26510.529297,26517.189453,26517.189453,89300000
2022-07-11,26892.730469,27062.169922,26710.589844,26812.300781,26812.300781,68500000
2022-07-12,26701.000000,26718.669922,26278.279297,26336.660156,26336.660156,64400000
2022-07-13,26403.789063,26543.070313,26389.099609,26478.769531,26478.769531,54100000
2022-07-14,26357.320313,26713.070313,26312.789063,26643.390625,26643.390625,60600000
2022-07-15,26736.080078,26857.769531,26571.380859,26788.470703,26788.470703,65500000
2022-07-19,27003.830078,27043.580078,26791.710938,26961.679688,26961.679688,59400000
2022-07-20,27295.949219,27692.849609,27295.949219,27680.259766,27680.259766,66700000
2022-07-21,27627.880859,27803.000000,27549.560547,27803.000000,27803.000000,56700000
2022-07-22,27773.140625,27952.250000,27701.250000,27914.660156,27914.660156,60100000
2022-07-25,27697.769531,27848.589844,27663.160156,27699.250000,27699.250000,46500000
2022-07-26,27682.199219,27715.779297,27538.390625,27655.210938,27655.210938,50000000
2022-07-27,27575.160156,27772.970703,27525.089844,27715.750000,27715.750000,51100000
2022-07-28,27909.150391,28015.679688,27651.990234,27815.480469,27815.480469,83500000
2022-07-29,27915.220703,28001.800781,27725.240234,27801.640625,27801.640625,79300000
2022-08-01,27813.820313,27993.349609,27751.589844,27993.349609,27993.349609,71900000
2022-08-02,27812.480469,27830.580078,27530.599609,27594.730469,27594.730469,71800000
2022-08-03,27673.000000,27837.630859,27634.650391,27741.900391,27741.900391,72300000
2022-08-04,27930.939453,28005.589844,27870.050781,27932.199219,27932.199219,83100000
2022-08-05,27915.060547,28190.039063,27910.220703,28175.869141,28175.869141,71300000
2022-08-08,28050.089844,28279.119141,28047.080078,28249.240234,28249.240234,66100000
2022-08-09,28236.839844,28257.339844,27966.910156,27999.960938,27999.960938,64900000
2022-08-10,27955.109375,27964.960938,27729.460938,27819.330078,27819.330078,59900000
2022-08-12,28251.740234,28546.980469,28207.859375,28546.980469,28546.980469,89600000
2022-08-15,28623.779297,28897.070313,28623.779297,28871.779297,28871.779297,53700000
2022-08-16,28829.529297,28928.160156,28752.880859,28868.910156,28868.910156,50100000
2022-08-17,28952.650391,29222.769531,28944.710938,29222.769531,29222.769531,66600000
2022-08-18,28957.400391,28999.640625,28846.519531,28942.140625,28942.140625,47400000
2022-08-19,29095.710938,29150.800781,28913.050781,28930.330078,28930.330078,48400000
2022-08-22,28654.070313,28828.210938,28586.359375,28794.500000,28794.500000,49200000
2022-08-23,28580.199219,28580.199219,28395.300781,28452.750000,28452.750000,55700000
2022-08-24,28481.339844,28515.609375,28282.210938,28313.470703,28313.470703,62000000
2022-08-25,28415.109375,28534.710938,28357.029297,28479.009766,28479.009766,53700000
2022-08-26,28639.470703,28792.929688,28608.699219,28641.380859,28641.380859,49100000
2022-08-29,28161.060547,28179.089844,27788.119141,27878.960938,27878.960938,64100000
2022-08-30,28086.720703,28233.800781,27944.250000,28195.580078,28195.580078,60700000
2022-08-31,27928.089844,28104.800781,27906.169922,28091.529297,28091.529297,86200000
2022-09-01,27797.000000,27832.779297,27589.699219,27661.470703,27661.470703,68900000
2022-09-02,27755.599609,27772.369141,27570.740234,27650.839844,27650.839844,58800000
2022-09-05,27567.289063,27673.439453,27511.679688,27619.609375,27619.609375,47100000
2022-09-06,27650.150391,27813.779297,27557.990234,27626.509766,27626.509766,46300000
2022-09-07,27546.009766,27546.009766,27268.699219,27430.300781,27430.300781,69400000
2022-09-08,27732.679688,28083.789063,27718.300781,28065.279297,28065.279297,75200000
2022-09-09,28204.710938,28286.019531,28091.380859,28214.750000,28214.750000,74000000
2022-09-12,28483.589844,28612.890625,28438.369141,28542.109375,28542.109375,50500000
2022-09-13,28556.210938,28659.759766,28530.359375,28614.630859,28614.630859,51700000
2022-09-14,28132.699219,28141.919922,27795.640625,27818.619141,27818.619141,70900000
2022-09-15,27873.960938,27946.199219,27801.439453,27875.910156,27875.910156,48700000
2022-09-16,27631.390625,27654.990234,27525.679688,27567.650391,27567.650391,81600000
2022-09-20,27788.679688,27907.449219,27627.859375,27688.419922,27688.419922,60000000
2022-09-21,27440.839844,27467.339844,27297.500000,27313.130859,27313.130859,65500000
2022-09-22,27053.580078,27197.070313,26955.179688,27153.830078,27153.830078,62200000
2022-09-26,26779.439453,26779.439453,26424.599609,26431.550781,26431.550781,96500000
2022-09-27,26585.380859,26680.199219,26523.769531,26571.869141,26571.869141,66800000
2022-09-28,26422.859375,26516.320313,25938.359375,26173.980469,26173.980469,92900000
2022-09-29,26280.500000,26458.669922,26221.779297,26422.050781,26422.050781,88900000
2022-09-30,26240.000000,26273.650391,25805.589844,25937.210938,25937.210938,101300000
2022-10-03,25778.949219,26223.839844,25621.960938,26215.789063,26215.789063,80700000
2022-10-04,26653.490234,26994.439453,26633.519531,26992.210938,26992.210938,87100000
2022-10-05,27211.320313,27216.800781,27030.550781,27120.529297,27120.529297,73300000
2022-10-06,27137.980469,27399.189453,27137.980469,27311.300781,27311.300781,69400000
2022-10-07,26975.919922,27198.910156,26921.900391,27116.109375,27116.109375,66700000
2022-10-11,26757.119141,26759.619141,26369.560547,26401.250000,26401.250000,78900000
2022-10-12,26353.220703,26495.750000,26313.410156,26396.830078,26396.830078,68800000
2022-10-13,26398.289063,26408.310547,26237.419922,26237.419922,26237.419922,59200000
2022-10-14,26599.320313,27180.160156,26595.349609,27090.759766,27090.759766,82400000
2022-10-17,26785.019531,26814.919922,26649.130859,26775.789063,26775.789063,65300000
2022-10-18,27167.730469,27229.880859,26910.099609,27156.140625,27156.140625,66100000
2022-10-19,27225.169922,27371.380859,27192.789063,27257.380859,27257.380859,57600000
2022-10-20,26981.750000,27092.550781,26872.449219,27006.960938,27006.960938,60300000
2022-10-21,26903.500000,26985.380859,26869.380859,26890.580078,26890.580078,56300000
2022-10-24,27233.000000,27308.970703,26974.900391,26974.900391,26974.900391,59100000
2022-10-25,27113.199219,27337.800781,27073.179688,27250.279297,27250.279297,62200000
2022-10-26,27410.640625,27578.050781,27404.900391,27431.839844,27431.839844,61000000
2022-10-27,27407.230469,27450.259766,27330.789063,27345.240234,27345.240234,65400000
2022-10-28,27097.380859,27265.460938,26981.080078,27105.199219,27105.199219,144600000
2022-10-31,27404.300781,27602.990234,27392.990234,27587.460938,27587.460938,71100000
2022-11-01,27614.640625,27682.970703,27526.179688,27678.919922,27678.919922,72600000
2022-11-02,27562.300781,27692.550781,27546.880859,27663.390625,27663.390625,86600000
2022-11-04,27371.890625,27389.300781,27032.019531,27199.740234,27199.740234,111100000
2022-11-07,27406.779297,27578.009766,27357.529297,27527.640625,27527.640625,78900000
2022-11-08,27718.839844,27943.269531,27704.640625,27872.109375,27872.109375,84400000
2022-11-09,27884.550781,27926.519531,27688.859375,27716.429688,27716.429688,79100000
2022-11-10,27459.080078,27485.380859,27370.619141,27446.099609,27446.099609,77100000
2022-11-11,27868.689453,28329.539063,27837.089844,28263.570313,28263.570313,103700000
2022-11-14,28277.640625,28305.039063,27963.470703,27963.470703,27963.470703,85100000
2022-11-15,27940.259766,28038.630859,27903.269531,27990.169922,27990.169922,71200000
2022-11-16,28020.490234,28069.250000,27743.150391,28028.300781,28028.300781,73200000
2022-11-17,27952.210938,28029.619141,27910.009766,27930.570313,27930.570313,58900000
2022-11-18,28009.820313,28045.439453,27877.779297,27899.769531,27899.769531,64800000
2022-11-21,27982.000000,28007.060547,27846.300781,27944.789063,27944.789063,56500000
2022-11-22,28059.509766,28203.349609,28038.160156,28115.740234,28115.740234,75900000
2022-11-24,28373.720703,28502.289063,28363.660156,28383.089844,28383.089844,83900000
2022-11-25,28398.769531,28399.880859,28263.599609,28283.029297,28283.029297,56800000
2022-11-28,28220.560547,28238.500000,28046.320313,28162.830078,28162.830078,64600000
2022-11-29,27991.500000,28055.910156,27899.980469,28027.839844,28027.839844,64800000
2022-11-30,27886.669922,27972.890625,27802.710938,27968.990234,27968.990234,106600000
2022-12-01,28273.130859,28423.460938,28226.080078,28226.080078,28226.080078,71400000
2022-12-02,27983.179688,27983.179688,27662.119141,27777.900391,27777.900391,79400000
2022-12-05,27752.990234,27854.109375,27700.859375,27820.400391,27820.400391,63900000
2022-12-06,27704.060547,27934.070313,27698.310547,27885.869141,27885.869141,60400000
2022-12-07,27670.289063,27786.250000,27646.779297,27686.400391,27686.400391,63000000
2022-12-08,27622.300781,27643.640625,27415.660156,27574.429688,27574.429688,64900000
2022-12-09,27633.960938,27952.800781,27633.960938,27901.009766,27901.009766,70200000
2022-12-12,27741.099609,27865.720703,27734.660156,27842.330078,27842.330078,49600000
2022-12-13,28067.369141,28116.560547,27907.490234,27954.849609,27954.849609,51900000
2022-12-14,28005.029297,28195.689453,27993.779297,28156.210938,28156.210938,54800000
2022-12-15,27991.140625,28163.169922,27987.539063,28051.699219,28051.699219,51100000
2022-12-16,27706.699219,27713.039063,27488.830078,27527.119141,27527.119141,83800000
2022-12-19,27279.919922,27349.580078,27165.779297,27237.640625,27237.640625,58200000
2022-12-20,27257.349609,27339.490234,26416.910156,26568.029297,26568.029297,118500000
2022-12-21,26547.169922,26616.279297,26269.800781,26387.720703,26387.720703,119200000
2022-12-22,26552.429688,26585.279297,26399.310547,26507.869141,26507.869141,73400000
2022-12-23,26207.769531,26291.980469,26106.380859,26235.250000,26235.250000,75700000
2022-12-26,26299.539063,26438.650391,26294.849609,26405.869141,26405.869141,47300000
2022-12-27,26570.779297,26620.490234,26447.869141,26447.869141,26447.869141,50200000
2022-12-28,26309.339844,26354.269531,26199.669922,26340.500000,26340.500000,61500000
2022-12-29,26074.900391,26126.699219,25953.919922,26093.669922,26093.669922,63100000
2022-12-30,26288.000000,26321.369141,26067.919922,26094.500000,26094.500000,52700000
2023-01-04,25834.929688,25840.679688,25661.890625,25716.859375,25716.859375,83300000
2023-01-05,25825.500000,25947.099609,25750.460938,25820.800781,25820.800781,72300000
2023-01-06,25740.080078,26034.060547,25719.609375,25973.849609,25973.849609,68200000
2023-01-10,26176.609375,26316.660156,26132.800781,26175.560547,26175.560547,71200000
2023-01-11,26362.210938,26479.990234,26332.050781,26446.000000,26446.000000,62400000
2023-01-12,26524.939453,26547.609375,26381.929688,26449.820313,26449.820313,77000000
2023-01-13,26391.779297,26409.210938,26090.839844,26119.519531,26119.519531,98300000
2023-01-16,25836.669922,25938.039063,25748.099609,25822.320313,25822.320313,71700000
2023-01-17,25915.509766,26198.689453,25895.300781,26138.679688,26138.679688,68100000
2023-01-18,26251.339844,26816.679688,26211.839844,26791.119141,26791.119141,93400000
2023-01-19,26541.080078,26592.869141,26368.970703,26405.230469,26405.230469,68700000
2023-01-20,26346.689453,26553.529297,26320.960938,26553.529297,26553.529297,60400000
2023-01-23,26880.210938,26938.279297,26788.759766,26906.039063,26906.039063,60200000
2023-01-24,27150.429688,27381.000000,27150.429688,27299.189453,27299.189453,70800000
2023-01-25,27175.880859,27473.900391,27175.880859,27395.009766,27395.009766,63400000
2023-01-26,27444.640625,27502.150391,27284.080078,27362.750000,27362.750000,63300000
2023-01-27,27428.410156,27452.669922,27326.910156,27382.560547,27382.560547,71500000
2023-01-30,27384.769531,27486.419922,27337.250000,27433.400391,27433.400391,65800000
2023-01-31,27458.560547,27494.169922,27302.220703,27327.109375,27327.109375,74600000
2023-02-01,27483.410156,27547.669922,27322.789063,27346.880859,27346.880859,65800000
2023-02-02,27453.669922,27472.439453,27338.429688,27402.050781,27402.050781,73200000
2023-02-03,27455.029297,27612.570313,27445.689453,27509.460938,27509.460938,92800000
2023-02-06,27764.660156,27821.220703,27656.470703,27693.650391,27693.650391,88400000
2023-02-07,27744.900391,27814.960938,27662.109375,27685.470703,27685.470703,74300000
2023-02-08,27690.740234,27719.449219,27458.529297,27606.460938,27606.460938,69000000
2023-02-09,27453.400391,27635.380859,27424.689453,27584.349609,27584.349609,61700000
2023-02-10,27711.250000,27814.019531,27609.330078,27670.980469,27670.980469,88800000
2023-02-13,27550.349609,27570.320313,27266.939453,27427.320313,27427.320313,70400000
2023-02-14,27705.369141,27721.820313,27553.179688,27602.769531,27602.769531,55800000
2023-02-15,27686.009766,27720.269531,27444.130859,27501.859375,27501.859375,72100000
2023-02-16,27654.720703,27727.660156,27597.119141,27696.439453,27696.439453,68100000
2023-02-17,27484.599609,27608.589844,27466.609375,27513.130859,27513.130859,68800000
2023-02-20,27497.130859,27531.939453,27426.480469,27531.939453,27531.939453,62500000
2023-02-21,27486.089844,27538.289063,27359.119141,27473.099609,27473.099609,61600000
2023-02-22,27265.990234,27300.529297,27046.080078,27104.320313,27104.320313,74700000
2023-02-24,27144.720703,27465.900391,27128.320313,27453.480469,27453.480469,76000000
2023-02-27,27322.730469,27456.220703,27292.740234,27423.960938,27423.960938,59400000
2023-02-28,27515.339844,27585.169922,27400.359375,27445.560547,27445.560547,86300000
2023-03-01,27363.570313,27530.759766,27305.369141,27516.529297,27516.529297,69800000
2023-03-02,27564.820313,27617.800781,27408.539063,27498.869141,27498.869141,69300000
2023-03-03,27683.259766,27961.210938,27655.339844,27927.470703,27927.470703,78200000
2023-03-06,28182.310547,28288.619141,28153.820313,28237.779297,28237.779297,65700000
2023-03-07,28202.589844,28398.269531,28202.589844,28309.160156,28309.160156,69800000
2023-03-08,28237.210938,28469.410156,28232.679688,28444.189453,28444.189453,67200000
2023-03-09,28648.109375,28734.789063,28558.880859,28623.150391,28623.150391,72300000
2023-03-10,28385.289063,28424.240234,28118.740234,28143.970703,28143.970703,111300000
2023-03-13,27886.210938,27906.970703,27631.529297,27832.960938,27832.960938,96100000
2023-03-14,27455.949219,27455.949219,27104.750000,27222.039063,27222.039063,125700000
2023-03-15,27421.660156,27424.939453,27105.990234,27229.480469,27229.480469,86600000
2023-03-16,26796.669922,27057.539063,26632.919922,27010.609375,27010.609375,107100000
2023-03-17,27232.230469,27356.150391,27071.710938,27333.789063,27333.789063,101500000
2023-03-20,27253.730469,27367.179688,26945.669922,26945.669922,26945.669922,79200000
2023-03-22,27298.150391,27520.970703,27267.259766,27466.609375,27466.609375,78100000
2023-03-23,27232.970703,27461.970703,27175.630859,27419.609375,27419.609375,64100000
2023-03-24,27368.619141,27397.289063,27257.439453,27385.250000,27385.250000,59500000
2023-03-27,27482.390625,27543.480469,27359.720703,27476.869141,27476.869141,57400000
2023-03-28,27573.820313,27603.449219,27432.759766,27518.250000,27518.250000,66400000
2023-03-29,27549.369141,27897.720703,27505.480469,27883.779297,27883.779297,83800000
2023-03-30,27827.890625,27876.380859,27630.550781,27782.929688,27782.929688,82000000
2023-03-31,28009.220703,28124.619141,27986.619141,28041.480469,28041.480469,91100000
2023-04-03,28203.349609,28258.910156,28120.710938,28188.150391,28188.150391,75000000
2023-04-04,28213.929688,28287.419922,28139.119141,28287.419922,28287.419922,73300000
2023-04-05,28111.039063,28133.570313,27788.769531,27813.259766,27813.259766,74300000
2023-04-06,27589.140625,27609.859375,27427.660156,27472.630859,27472.630859,73200000
2023-04-07,27554.369141,27591.150391,27456.250000,27518.310547,27518.310547,49100000
2023-04-10,27658.519531,27737.490234,27597.179688,27633.660156,27633.660156,48000000
2023-04-11,27895.900391,28068.390625,27854.820313,27923.369141,27923.369141,64800000
2023-04-12,27985.929688,28121.460938,27983.970703,28082.699219,28082.699219,62700000
2023-04-13,27952.580078,28163.869141,27952.009766,28156.970703,28156.970703,59900000
2023-04-14,28321.539063,28515.509766,28282.820313,28493.470703,28493.470703,72900000
2023-04-17,28537.990234,28599.750000,28414.980469,28514.779297,28514.779297,58000000
2023-04-18,28567.539063,28698.220703,28520.759766,28658.830078,28658.830078,62300000
2023-04-19,28619.839844,28677.220703,28531.539063,28606.759766,28606.759766,58000000
2023-04-20,28472.000000,28694.250000,28442.449219,28657.570313,28657.570313,56700000
2023-04-21,28590.550781,28778.369141,28527.800781,28564.369141,28564.369141,61400000
2023-04-24,28631.779297,28680.650391,28567.240234,28593.519531,28593.519531,50000000
2023-04-25,28697.730469,28806.689453,28609.769531,28620.070313,28620.070313,59300000
2023-04-26,28478.519531,28551.609375,28319.769531,28416.470703,28416.470703,68700000
2023-04-27,28340.589844,28459.730469,28241.669922,28457.679688,28457.679688,73600000
2023-04-28,28705.910156,28879.240234,28499.509766,28856.439453,28856.439453,104000000
2023-05-01,29058.050781,29145.890625,29016.830078,29123.179688,29123.179688,73400000
2023-05-02,29278.800781,29278.800781,29083.130859,29157.949219,29157.949219,63900000
2023-05-08,29095.460938,29144.119141,28931.810547,28949.880859,28949.880859,74100000
2023-05-09,29020.630859,29262.359375,29020.630859,29242.820313,29242.820313,86400000
2023-05-10,29189.410156,29195.160156,29070.109375,29122.179688,29122.179688,87300000
2023-05-11,29110.789063,29165.589844,29028.710938,29126.720703,29126.720703,82200000
2023-05-12,29199.300781,29426.060547,29141.519531,29388.300781,29388.300781,106100000
2023-05-15,29547.039063,29629.470703,29475.970703,29626.339844,29626.339844,88600000
2023-05-16,29838.009766,29916.560547,29779.070313,29842.990234,29842.990234,107400000
2023-05-17,29912.439453,30115.320313,29912.439453,30093.589844,30093.589844,93100000
2023-05-18,30432.539063,30667.130859,30381.900391,30573.929688,30573.929688,90500000
2023-05-19,30847.359375,30924.570313,30679.160156,30808.349609,30808.349609,80500000
2023-05-22,30735.710938,31086.820313,30689.269531,31086.820313,31086.820313,75400000
2023-05-23,31245.720703,31352.529297,30828.730469,30957.769531,30957.769531,92200000
2023-05-24,30728.689453,30856.919922,30566.830078,30682.679688,30682.679688,81700000
2023-05-25,30599.269531,30889.980469,30558.140625,30801.130859,30801.130859,84000000
2023-05-26,30909.609375,31101.599609,30864.490234,30916.310547,30916.310547,78300000
2023-05-29,31388.009766,31560.429688,31164.000000,31233.539063,31233.539063,78300000
2023-05-30,31196.240234,31374.830078,31064.189453,31328.160156,31328.160156,71800000
2023-05-31,31057.089844,31142.779297,30785.980469,30887.880859,30887.880859,184600000
2023-06-01,30886.009766,31185.050781,30853.439453,31148.009766,31148.009766,95100000
2023-06-02,31300.720703,31555.539063,31257.009766,31524.220703,31524.220703,90700000
2023-06-05,31864.119141,32217.429688,31798.720703,32217.429688,32217.429688,98800000
2023-06-06,31988.369141,32534.470703,31933.869141,32506.779297,32506.779297,82500000
2023-06-07,32618.779297,32708.529297,31913.740234,31913.740234,31913.740234,111900000
2023-06-08,31877.789063,32035.949219,31420.449219,31641.269531,31641.269531,86000000
2023-06-09,31927.380859,32304.039063,31898.750000,32265.169922,32265.169922,101500000
2023-06-12,32412.119141,32517.679688,32280.539063,32434.000000,32434.000000,68700000
2023-06-13,32668.949219,33127.359375,32638.210938,33018.648438,33018.648438,89500000
2023-06-14,33331.468750,33665.519531,33203.949219,33502.421875,33502.421875,111600000
2023-06-15,33493.691406,33767.128906,33386.011719,33485.488281,33485.488281,105800000
2023-06-16,33399.148438,33772.761719,33186.929688,33706.078125,33706.078125,132000000
2023-06-19,33768.691406,33772.890625,33231.558594,33370.421875,33370.421875,82900000
2023-06-20,33269.570313,33474.738281,33089.019531,33388.910156,33388.910156,82400000
2023-06-21,33200.628906,33657.871094,33154.679688,33575.140625,33575.140625,82000000
2023-06-22,33438.011719,33641.460938,33232.191406,33264.878906,33264.878906,94700000
2023-06-23,33458.351563,33533.468750,32575.560547,32781.539063,32781.539063,103600000
2023-06-26,32647.080078,32884.730469,32392.720703,32698.810547,32698.810547,74100000
2023-06-27,32629.960938,32689.099609,32306.990234,32538.330078,32538.330078,79600000
2023-06-28,32807.839844,33193.988281,32642.869141,33193.988281,33193.988281,91100000
2023-06-29,33306.839844,33527.980469,33185.199219,33234.140625,33234.140625,117900000
2023-06-30,33068.359375,33232.890625,32918.769531,33189.039063,33189.039063,111300000
2023-07-03,33517.601563,33762.808594,33510.550781,33753.328125,33753.328125,95400000
2023-07-04,33512.261719,33576.449219,33338.781250,33422.519531,33422.519531,99400000
2023-07-05,33165.058594,33389.218750,33041.140625,33338.699219,33338.699219,95100000
2023-07-06,33058.398438,33079.449219,32637.720703,32773.019531,32773.019531,100600000
2023-07-07,32450.640625,32730.250000,32327.900391,32388.419922,32388.419922,105100000
2023-07-10,32393.460938,32558.980469,32065.630859,32189.730469,32189.730469,101200000
2023-07-11,32434.669922,32468.699219,32084.419922,32203.570313,32203.570313,87200000
2023-07-12,32280.050781,32312.029297,31791.710938,31943.929688,31943.929688,88400000
2023-07-13,32106.050781,32484.400391,31952.980469,32419.330078,32419.330078,77800000
2023-07-14,32587.900391,32780.628906,32225.369141,32391.259766,32391.259766,90300000
2023-07-18,32457.179688,32714.589844,32338.300781,32493.890625,32493.890625,81100000
2023-07-19,32812.359375,32896.031250,32671.029297,32896.031250,32896.031250,81900000
2023-07-20,32803.351563,32861.019531,32462.859375,32490.519531,32490.519531,75600000
2023-07-21,32336.859375,32462.439453,32080.949219,32304.250000,32304.250000,79400000
2023-07-24,32648.140625,32793.769531,32554.460938,32700.939453,32700.939453,83500000
2023-07-25,32705.390625,32715.560547,32509.939453,32682.509766,32682.509766,101000000
2023-07-26,32704.960938,32724.250000,32488.519531,32668.339844,32668.339844,85200000
2023-07-27,32523.689453,32938.589844,32503.689453,32891.160156,32891.160156,90900000
2023-07-28,32444.419922,32846.968750,32037.550781,32759.230469,32759.230469,170500000
2023-07-31,33128.828125,33402.078125,33025.929688,33172.218750,33172.218750,134300000
2023-08-01,33292.308594,33488.769531,33203.878906,33476.578125,33476.578125,110800000
2023-08-02,33123.121094,33158.578125,32628.289063,32707.689453,32707.689453,124200000
2023-08-03,32375.849609,32467.060547,32142.250000,32159.279297,32159.279297,120300000
2023-08-04,32019.060547,32294.699219,31934.349609,32192.750000,32192.750000,106600000
2023-08-07,31921.279297,32306.869141,31830.230469,32254.560547,32254.560547,94100000
2023-08-08,32430.609375,32539.880859,32238.589844,32377.289063,32377.289063,91800000
2023-08-09,32346.320313,32407.849609,32175.640625,32204.330078,32204.330078,104500000
2023-08-10,32015.960938,32504.849609,32015.960938,32473.650391,32473.650391,108000000
2023-08-14,32456.720703,32613.990234,32031.539063,32059.910156,32059.910156,95600000
2023-08-15,32372.529297,32403.929688,32217.519531,32238.890625,32238.890625,75100000
2023-08-16,31965.580078,31997.279297,31766.820313,31766.820313,31766.820313,84800000
2023-08-17,31621.980469,31704.080078,31309.679688,31626.000000,31626.000000,87700000
2023-08-18,31321.259766,31644.890625,31275.250000,31450.759766,31450.759766,74800000
2023-08-21,31552.849609,31758.699219,31409.859375,31565.640625,31565.640625,69500000
2023-08-22,31792.599609,31906.099609,31693.759766,31856.710938,31856.710938,70200000
2023-08-23,31717.910156,32039.599609,31717.910156,32010.259766,32010.259766,65100000
2023-08-24,32130.519531,32297.910156,32063.140625,32287.210938,32287.210938,73400000
2023-08-25,31840.910156,31885.529297,31572.060547,31624.279297,31624.279297,65700000
2023-08-28,31915.679688,32205.480469,31881.929688,32169.990234,32169.990234,69900000
2023-08-29,32280.570313,32389.119141,32186.570313,32226.970703,32226.970703,77500000
